t,step,max_row_abs,max_col_abs
291,3,0.000000000000e+00,0.000000000000e+00
291,12,0.000000000000e+00,0.000000000000e+00
291,16,0.000000000000e+00,0.000000000000e+00
291,19,0.000000000000e+00,0.000000000000e+00
292,3,0.000000000000e+00,0.000000000000e+00
292,12,0.000000000000e+00,0.000000000000e+00
292,16,0.000000000000e+00,0.000000000000e+00
292,19,0.000000000000e+00,0.000000000000e+00
293,3,0.000000000000e+00,0.000000000000e+00
293,12,0.000000000000e+00,0.000000000000e+00
293,16,0.000000000000e+00,0.000000000000e+00
293,19,0.000000000000e+00,0.000000000000e+00
294,3,0.000000000000e+00,0.000000000000e+00
294,12,0.000000000000e+00,0.000000000000e+00
294,16,0.000000000000e+00,0.000000000000e+00
294,19,0.000000000000e+00,0.000000000000e+00
295,3,0.000000000000e+00,0.000000000000e+00
295,12,0.000000000000e+00,0.000000000000e+00
295,16,0.000000000000e+00,0.000000000000e+00
295,19,0.000000000000e+00,0.000000000000e+00
296,3,0.000000000000e+00,0.000000000000e+00
296,12,0.000000000000e+00,0.000000000000e+00
296,16,0.000000000000e+00,0.000000000000e+00
296,19,0.000000000000e+00,0.000000000000e+00
297,3,0.000000000000e+00,0.000000000000e+00
297,12,0.000000000000e+00,0.000000000000e+00
297,16,0.000000000000e+00,0.000000000000e+00
297,19,0.000000000000e+00,0.000000000000e+00
298,3,0.000000000000e+00,0.000000000000e+00
298,12,0.000000000000e+00,0.000000000000e+00
298,16,0.000000000000e+00,0.000000000000e+00
298,19,0.000000000000e+00,0.000000000000e+00
299,3,0.000000000000e+00,0.000000000000e+00
299,12,0.000000000000e+00,0.000000000000e+00
299,16,0.000000000000e+00,0.000000000000e+00
299,19,0.000000000000e+00,0.000000000000e+00
300,3,0.000000000000e+00,0.000000000000e+00
300,12,0.000000000000e+00,0.000000000000e+00
300,16,0.000000000000e+00,0.000000000000e+00
300,19,0.000000000000e+00,0.000000000000e+00
